user_id	recommended_movies
18072	['the+shawshank+redemption+1994', 'the+usual+suspects+1995', 'the+godfather+1972', 'rashomon+1950', 'the+lord+of+the+rings+the+two+towers+2002', 'raise+the+red+lantern+1991', 'amlie+2001', 'raiders+of+the+lost+ark+1981', 'sunset+boulevard+1950', 'a+face+in+the+crowd+1957', 'my+son_+my+son_+what+have+ye+done+2009', 'the+lord+of+the+rings+the+return+of+the+king+2003', 'pans+labyrinth+2006', 'premium+rush+2012', 'fight+club+1999', 'the+silence+of+the+lambs+1991', 'the+avengers+2012', 'princess+mononoke+1997', 'a+close+shave+1995', 'inception+2010']
2965	['the+shawshank+redemption+1994', 'the+matrix+1999', 'the+usual+suspects+1995', 'the+staircase+2004', 'sunset+boulevard+1950', 'madison+avenue+1962', 'seven+samurai+1954', 'mr.+troop+mom+2009', 'm+1931', 'inglourious+basterds+2009', 'harry+potter+and+the+philosophers+stone+2001', 'fight+club+1999', 'amlie+2001', 'incendies+2010', 'the+intouchables+2011', 'forrest+gump+1994', 'i_+robot+2004', 'perfect+blue+1997', 'doomsday+prophecy+2011', 'in+the+name+of+the+father+1993']
122027	['the+shawshank+redemption+1994', 'seven+samurai+1954', 'blade+runner+1982', 'the+matrix+1999', 'amlie+2001', 'inglourious+basterds+2009', 'fight+club+1999', 'rashomon+1950', 'sunset+boulevard+1950', 'reservation+road+2007', 'little+shop+of+horrors+1986', 'foreign+correspondent+1940', 'the+lives+of+others+2006', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'life+is+beautiful+1997', 'pans+labyrinth+2006', 'the+strange+world+of+planet+x+1958', 'hoop+dreams+1994', 'straight+shooting+1917', 'call+me+kuchu+2012']
18741	['the+shawshank+redemption+1994', 'fight+club+1999', 'amlie+2001', 'the+matrix+1999', 'raise+the+red+lantern+1991', 'the+silence+of+the+lambs+1991', 'raiders+of+the+lost+ark+1981', 'paisan+1946', 'the+lives+of+others+2006', 'its+a+wonderful+life+1946', 'seven+samurai+1954', 'the+strange+world+of+planet+x+1958', 'the+princess+bride+1987', 'blade+runner+1982', 'm+1931', 'straight+shooting+1917', 'the+godfather+1972', 'the+browning+version+1951', 'farmageddon+2011', 'the+conversation+1974']
124644	['fight+club+1999', 'the+shawshank+redemption+1994', 'the+matrix+1999', 'blade+runner+1982', 'pans+labyrinth+2006', 'the+godfather+1972', 'amlie+2001', 'the+princess+bride+1987', 'the+avengers+2012', 'the+usual+suspects+1995', 'danton+1983', 'incendies+2010', 'immensee+1943', 'american+beauty+1999', 'seven+samurai+1954', 'schindlers+list+1993', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'reservation+road+2007', 'the+muppet+movie+1979', 'inglourious+basterds+2009']
250164	['the+shawshank+redemption+1994', 'm+1931', 'the+usual+suspects+1995', 'perfect+blue+1997', 'the+matrix+1999', 'raiders+of+the+lost+ark+1981', 'the+graduate+1967', 'sanjuro+1962', 'le+trou+1960', 'one+man+band+2005', 'the+lord+of+the+rings+the+return+of+the+king+2003', 'ratatouille+2007', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'mr.+troop+mom+2009', 'star+wars+1977', 'the+great+escape+1963', 'fargo+1996', 'the+tale+of+the+princess+kaguya+2013', 'schindlers+list+1993', 'the+strange+world+of+planet+x+1958']
238014	['the+shawshank+redemption+1994', 'fight+club+1999', 'the+matrix+1999', 'the+usual+suspects+1995', 'the+lives+of+others+2006', 'raiders+of+the+lost+ark+1981', 'm+1931', 'blade+runner+1982', 'pans+labyrinth+2006', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'seven+samurai+1954', 'the+princess+bride+1987', 'inglourious+basterds+2009', 'aparajito+1956', 'mr.+troop+mom+2009', 'sunset+boulevard+1950', 'the+life+of+jesus+1997', 'scarface+1983', 'the+godfather+1972', 'le+trou+1960']
128423	['the+shawshank+redemption+1994', 'fight+club+1999', 'seven+samurai+1954', 'pans+labyrinth+2006', 'the+matrix+1999', 'a+perfect+candidate+1996', 'the+godfather+1972', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'laventure+cest+laventure+1972', 'inglourious+basterds+2009', 'raiders+of+the+lost+ark+1981', 'aparajito+1956', 'head+office+1985', 'star+wars+1977', 'schindlers+list+1993', 'the+usual+suspects+1995', 'the+lord+of+the+rings+the+two+towers+2002', 'lady+snowblood+1973', 'run+lola+run+1998', 'the+lives+of+others+2006']
538018	['the+shawshank+redemption+1994', 'the+matrix+1999', 'blade+runner+1982', 'inglourious+basterds+2009', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'schindlers+list+1993', 'amlie+2001', 'fight+club+1999', 'a+tale+of+two+sisters+2003', 'shadow+of+a+doubt+1943', 'three+oclock+high+1987', '12+angry+men+1957', 'aliens+1986', 'the+princess+bride+1987', 'elary+2003', 'cloudy+with+a+chance+of+meatballs+2+2013', 'life+is+beautiful+1997', 'walle+2008', 'django+unchained+2012', 'immensee+1943']
143285	['the+shawshank+redemption+1994', 'the+matrix+1999', 'blade+runner+1982', 'amlie+2001', 'inglourious+basterds+2009', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'happy+people+a+year+in+the+taiga+2010', 'the+usual+suspects+1995', 'raiders+of+the+lost+ark+1981', 'a+close+shave+1995', 'sunset+boulevard+1950', 'the+lord+of+the+rings+the+return+of+the+king+2003', 'elary+2003', 'damage+1992', 'magic+christmas+tree+1964', 'the+saint+1997', 'rear+window+1954', 'raise+the+red+lantern+1991', 'life+is+beautiful+1997', 'chappie+2015']
592264	['the+shawshank+redemption+1994', 'the+usual+suspects+1995', 'fight+club+1999', 'the+lives+of+others+2006', 'pans+labyrinth+2006', 'inglourious+basterds+2009', 'the+godfather+1972', 'the+lord+of+the+rings+the+return+of+the+king+2003', 'blade+runner+1982', 'always+1989', 'a+close+shave+1995', 'another+thin+man+1939', 'the+matrix+1999', 'raiders+of+the+lost+ark+1981', 'foreign+correspondent+1940', 'samurai+ii+duel+at+ichijoji+temple+1955', 'a+face+in+the+crowd+1957', 'premium+rush+2012', 'those+magnificent+men+in+their+flying+machines+or+how+i+flew+from+london+to+paris+in+25+hours+11+minutes+1965', 'hoop+dreams+1994']
523986	['the+shawshank+redemption+1994', 'the+matrix+1999', 'fight+club+1999', 'm+1931', 'the+usual+suspects+1995', 'the+princess+bride+1987', 'the+lives+of+others+2006', 'raiders+of+the+lost+ark+1981', 'amlie+2001', 'bellissima+1951', 'the+lord+of+the+rings+the+return+of+the+king+2003', 'the+godfather+1972', 'straight+shooting+1917', 'inception+2010', 'sunset+boulevard+1950', 'vernon_+florida+1981', 'rear+window+1954', 'le+trou+1960', 'the+godfather+part+ii+1974', 'a+boy+named+charlie+brown+1969']
482250	['the+shawshank+redemption+1994', 'fight+club+1999', 'the+godfather+1972', 'the+matrix+1999', 'the+usual+suspects+1995', 'raiders+of+the+lost+ark+1981', 'amlie+2001', 'the+lord+of+the+rings+the+return+of+the+king+2003', 'happy+people+a+year+in+the+taiga+2010', 'calamari+union+1985', 'm+1931', 'cinderella+1950', 'raise+the+red+lantern+1991', 'inglourious+basterds+2009', 'rashomon+1950', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'incendies+2010', 'south+park+imaginationland+2008', 'the+world+of+apu+1959', 'taxi+driver+1976']
364909	['the+shawshank+redemption+1994', 'the+lord+of+the+rings+the+return+of+the+king+2003', 'm+1931', 'fight+club+1999', 'the+immigrant+1917', 'inglourious+basterds+2009', 'the+saint+1997', 'perfect+blue+1997', 'life+is+beautiful+1997', 'amlie+2001', 'the+usual+suspects+1995', 'inside+im+dancing+2004', 'the+best+years+of+our+lives+1946', 'the+godfather+1972', 'a+close+shave+1995', 'raiders+of+the+lost+ark+1981', 'portrait+of+jennie+1948', 'the+perils+of+pauline+1914', 'pans+labyrinth+2006', 'the+lives+of+others+2006']
560009	['the+shawshank+redemption+1994', 'fight+club+1999', 'the+matrix+1999', 'blade+runner+1982', 'the+lord+of+the+rings+the+return+of+the+king+2003', 'the+princess+bride+1987', 'life+is+beautiful+1997', 'seven+samurai+1954', 'the+civil+war+1990', 'a+clockwork+orange+1971', 'black+cat_+white+cat+1998', 'schindlers+list+1993', 'm+1931', 'raiders+of+the+lost+ark+1981', 'the+lives+of+others+2006', 'american+graffiti+1973', 'on+the+beach+1959', 'mr.+troop+mom+2009', 'garfield+gets+real+2007', 'it+happened+one+night+1934']
192518	['the+shawshank+redemption+1994', 'the+matrix+1999', 'the+godfather+1972', 'django+unchained+2012', 'happy+people+a+year+in+the+taiga+2010', 'inglourious+basterds+2009', 'pans+labyrinth+2006', 'the+lord+of+the+rings+the+return+of+the+king+2003', 'schindlers+list+1993', 'howls+moving+castle+2004', 'the+lives+of+others+2006', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'life+is+beautiful+1997', 'oliver+twist+1948', 'amlie+2001', 'sunset+boulevard+1950', 'rashomon+1950', 'seven+samurai+1954', 'the+lord+of+the+rings+the+two+towers+2002', 'fight+club+1999']
461349	['the+shawshank+redemption+1994', 'the+matrix+1999', 'seven+samurai+1954', 'life+is+beautiful+1997', 'the+usual+suspects+1995', 'the+lord+of+the+rings+the+two+towers+2002', 'pans+labyrinth+2006', 'fight+club+1999', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'amlie+2001', 'the+great+escape+1963', 'twelve+monkeys+1995', 'the+princess+bride+1987', 'memories+1995', 'libeled+lady+1936', 'the+godfather+1972', 'blade+runner+1982', 'lavventura+1960', 'aliens+1986', 'schindlers+list+1993']
327875	['the+princess+bride+1987', 'blade+runner+1982', 'a+clockwork+orange+1971', 'the+usual+suspects+1995', 'sal_+or+the+120+days+of+sodom+1975', 'amlie+2001', 'raiders+of+the+lost+ark+1981', 'inglourious+basterds+2009', 'the+lord+of+the+rings+the+two+towers+2002', 'the+matrix+1999', 'flight+of+the+conchords+a+texan+odyssey+2006', 'seven+samurai+1954', 'the+golden+compass+2007', 'the+shawshank+redemption+1994', 'the+civil+war+1990', 'shadow+of+a+doubt+1943', 'the+conversation+1974', 'fight+club+1999', '12+angry+men+1957', 'trainspotting+1996']
342265	['the+shawshank+redemption+1994', 'the+matrix+1999', 'seven+samurai+1954', 'the+godfather+1972', 'the+lord+of+the+rings+the+return+of+the+king+2003', 'incendies+2010', 'sal_+or+the+120+days+of+sodom+1975', 'a+clockwork+orange+1971', 'the+godfather+part+ii+1974', 'blade+runner+1982', 'wisconsin+death+trip+1999', 'fight+club+1999', 'waltz+with+bashir+2008', 'the+cameramans+revenge+1912', 'house+1977', 'aparajito+1956', 'nausica+of+the+valley+of+the+wind+1984', 'those+magnificent+men+in+their+flying+machines+or+how+i+flew+from+london+to+paris+in+25+hours+11+minutes+1965', 'sunset+boulevard+1950', 'savior+1998']
378253	['the+shawshank+redemption+1994', 'the+matrix+1999', 'the+saint+1997', 'star+wars+1977', 'a+clockwork+orange+1971', 'elary+2003', 'the+lord+of+the+rings+the+return+of+the+king+2003', 'amlie+2001', 'pans+labyrinth+2006', 'the+usual+suspects+1995', 'cinderella+man+2005', 'in+the+name+of+the+father+1993', 'forrest+gump+1994', 'the+life+of+jesus+1997', 'life+is+beautiful+1997', 'the+great+escape+1963', 'rashomon+1950', 'viridiana+1961', 'the+godfather+part+ii+1974', 'the+good_+the+bad+and+the+ugly+1966']
439873	['the+shawshank+redemption+1994', 'the+lord+of+the+rings+the+return+of+the+king+2003', 'the+usual+suspects+1995', 'm+1931', 'the+matrix+1999', 'inglourious+basterds+2009', 'fight+club+1999', 'the+lives+of+others+2006', 'meet+me+at+the+fair+1953', 'straight+shooting+1917', 'schindlers+list+1993', 'the+browning+version+1951', 'immensee+1943', 'american+beauty+1999', 'ponyo+2008', 'blade+runner+1982', 'incendies+2010', 'amlie+2001', '3-iron+2004', 'the+cameramans+revenge+1912']
464107	['the+shawshank+redemption+1994', 'the+usual+suspects+1995', 'amlie+2001', 'princess+mononoke+1997', 'a+clockwork+orange+1971', 'schindlers+list+1993', 'life+is+beautiful+1997', 'blade+runner+1982', 'inglourious+basterds+2009', 'the+matrix+1999', 'off+the+charts+the+song-poem+story+2003', 'pans+labyrinth+2006', 'fight+club+1999', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'holidays+by+the+sea+2011', 'samurai+ii+duel+at+ichijoji+temple+1955', 'portrait+of+jennie+1948', 'raiders+of+the+lost+ark+1981', 'being+john+malkovich+1999', 'the+lord+of+the+rings+the+return+of+the+king+2003']
227090	['the+shawshank+redemption+1994', 'the+matrix+1999', 'amlie+2001', 'inglourious+basterds+2009', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'x-men+days+of+future+past+2014', 'the+lord+of+the+rings+the+return+of+the+king+2003', 'the+usual+suspects+1995', 'a+close+shave+1995', 'rashomon+1950', 'the+lives+of+others+2006', 'life+is+beautiful+1997', 'i_+robot+2004', 'sunset+boulevard+1950', 'raiders+of+the+lost+ark+1981', 'underground+1995', 'happiness+1998', 'the+princess+bride+1987', 'bright+star+2009', 'the+north+avenue+irregulars+1979']
545719	['the+godfather+1972', 'the+shawshank+redemption+1994', 'the+matrix+1999', 'life+is+beautiful+1997', 'fight+club+1999', 'blade+runner+1982', 'the+lord+of+the+rings+the+return+of+the+king+2003', 'the+andromeda+strain+1971', 'inglourious+basterds+2009', 'sunset+boulevard+1950', 'raiders+of+the+lost+ark+1981', 'the+usual+suspects+1995', 'the+life+of+jesus+1997', 'rashomon+1950', 'bright+star+2009', 'donnie+darko+2001', 'whisper+of+the+heart+1995', 'asylum+2008', 'a+close+shave+1995', 'seven+samurai+1954']
500183	['the+shawshank+redemption+1994', 'the+matrix+1999', 'fight+club+1999', 'inglourious+basterds+2009', 'the+godfather+1972', 'the+usual+suspects+1995', 'tsotsi+2005', 'rashomon+1950', 'blade+runner+1982', 'aliens+1986', 'the+lord+of+the+rings+the+return+of+the+king+2003', 'the+empire+strikes+back+1980', 'a+face+in+the+crowd+1957', 'seven+samurai+1954', 'amlie+2001', 'laventure+cest+laventure+1972', 'the+tale+of+the+princess+kaguya+2013', 'run+lola+run+1998', 'beauty+and+the+beast+1991', 'underground+1995']
137566	['the+shawshank+redemption+1994', 'the+usual+suspects+1995', 'seven+samurai+1954', 'the+matrix+1999', 'the+dark+knight+2008', 'schindlers+list+1993', 'a+star+is+born+1954', 'david+copperfield+2001', 'flight+of+the+conchords+a+texan+odyssey+2006', 'inglourious+basterds+2009', 'a+close+shave+1995', 'the+lives+of+others+2006', 'pans+labyrinth+2006', 'the+lord+of+the+rings+the+two+towers+2002', 'vernon_+florida+1981', 'paths+of+glory+1957', 'stories+of+lost+souls+2004', 'a+tale+of+two+sisters+2003', 'bright+star+2009', 'persepolis+2007']
469568	['the+shawshank+redemption+1994', 'the+lives+of+others+2006', 'inglourious+basterds+2009', 'the+matrix+1999', 'blade+runner+1982', 'portrait+of+jennie+1948', 'fight+club+1999', 'incendies+2010', 'the+godfather+1972', 'sunset+boulevard+1950', 'the+happiness+of+the+katakuris+2001', 'black+cat_+white+cat+1998', 'twelve+monkeys+1995', 'skellig+2009', 'the+muppet+movie+1979', 'danton+1983', 'raiders+of+the+lost+ark+1981', 'the+girl+2009', 'hatchet+ii+2010', 'true+lies+1994']
113830	['the+shawshank+redemption+1994', 'fight+club+1999', 'the+matrix+1999', 'life+is+beautiful+1997', 'amlie+2001', 'metrobranding+2010', 'straight+shooting+1917', 'the+usual+suspects+1995', 'carnal+knowledge+1971', 'raise+the+red+lantern+1991', 'fargo+1996', 'the+lord+of+the+rings+the+return+of+the+king+2003', 'a+clockwork+orange+1971', 'the+godfather+part+ii+1974', 'savior+1998', 'the+godfather+1972', 'spartan+2004', 'premium+rush+2012', 'the+terminator+1984', 'off+the+charts+the+song-poem+story+2003']
501220	['blade+runner+1982', 'the+matrix+1999', 'inglourious+basterds+2009', 'life+is+beautiful+1997', 'the+immigrant+1917', 'the+usual+suspects+1995', 'raiders+of+the+lost+ark+1981', 'the+shawshank+redemption+1994', 'rashomon+1950', 'pulp+fiction+1994', 'gattaca+1997', 'schindlers+list+1993', 'willy+wonka++the+chocolate+factory+1971', 'the+princess+bride+1987', 'chappie+2015', 'sal_+or+the+120+days+of+sodom+1975', 'the+south+shaolin+master+1984', 'romper+stomper+1992', 'playtime+1967', 'bicycle+thieves+1948']
475994	['the+shawshank+redemption+1994', 'life+is+beautiful+1997', 'amlie+2001', 'blade+runner+1982', 'm+1931', 'the+browning+version+1951', 'the+princess+bride+1987', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'the+usual+suspects+1995', 'the+dark+knight+2008', 'the+bourne+identity+2002', 'infernal+affairs+2002', 'vernon_+florida+1981', 'the+matrix+1999', 'raiders+of+the+lost+ark+1981', 'star+wars+1977', 'the+great+escape+1963', 'woodstock+1970', 'a+boy+named+charlie+brown+1969', 'my+big+fat+greek+wedding+2002']
273218	['the+shawshank+redemption+1994', 'amlie+2001', 'the+matrix+1999', 'the+graduate+1967', 'life+is+beautiful+1997', 'agent+red+2000', 'the+lord+of+the+rings+the+two+towers+2002', 'inglourious+basterds+2009', 'city+of+god+2002', 'the+godfather+1972', 'senso+1954', 'the+lives+of+others+2006', 'happy+people+a+year+in+the+taiga+2010', 'howls+moving+castle+2004', 'pans+labyrinth+2006', 'shadow+of+a+doubt+1943', 'sunset+boulevard+1950', 'the+lord+of+the+rings+the+return+of+the+king+2003', 'x-men+days+of+future+past+2014', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001']
170373	['the+matrix+1999', 'fight+club+1999', 'amlie+2001', 'the+shawshank+redemption+1994', 'incendies+2010', 'seven+samurai+1954', 'the+lives+of+others+2006', 'dial+m+for+murder+1954', 'the+raven+2012', 'wuthering+heights+1939', 'blade+runner+1982', 'inglourious+basterds+2009', 'fury+2014', 'wisconsin+death+trip+1999', 'memories+1995', 'the+godfather+part+ii+1974', 'rear+window+1954', 'the+maltese+falcon+1941', 'american+graffiti+1973', 'those+magnificent+men+in+their+flying+machines+or+how+i+flew+from+london+to+paris+in+25+hours+11+minutes+1965']
299625	['the+shawshank+redemption+1994', 'the+matrix+1999', 'the+lord+of+the+rings+the+two+towers+2002', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'amlie+2001', 'a+clockwork+orange+1971', 'seven+samurai+1954', 'the+great+escape+1963', 'the+usual+suspects+1995', 'mr.+vampire+1985', 'blade+runner+1982', 'the+knack...+and+how+to+get+it+1965', 'the+saint+1997', '12+angry+men+1957', 'life+is+beautiful+1997', 'sylvia+scarlett+1935', 'the+empire+strikes+back+1980', 'the+lord+of+the+rings+the+return+of+the+king+2003', 'princess+mononoke+1997', 'robot+carnival+1987']
247737	['the+shawshank+redemption+1994', 'inglourious+basterds+2009', 'pans+labyrinth+2006', 'fight+club+1999', 'the+godfather+1972', 'the+matrix+1999', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'the+usual+suspects+1995', 'blade+runner+1982', 'seven+samurai+1954', 'immensee+1943', 'amlie+2001', 'the+best+years+of+our+lives+1946', 'django+unchained+2012', 'the+lord+of+the+rings+the+return+of+the+king+2003', 'the+boys+of+st.+vincent+1992', 'sunset+boulevard+1950', 'three+oclock+high+1987', 'run+lola+run+1998', 'ferris+buellers+day+off+1986']
590804	['the+shawshank+redemption+1994', 'the+matrix+1999', 'life+is+beautiful+1997', 'the+lord+of+the+rings+the+two+towers+2002', 'princess+mononoke+1997', 'the+bourne+identity+2002', 'raiders+of+the+lost+ark+1981', 'in+the+name+of+the+father+1993', 'forrest+gump+1994', 'a+close+shave+1995', 'elary+2003', 'fight+club+1999', 'off+the+charts+the+song-poem+story+2003', 'blade+runner+1982', 'sunset+boulevard+1950', 'the+life+of+jesus+1997', 'venus+wars+1989', 'amlie+2001', 'the+princess+bride+1987', 'a+clockwork+orange+1971']
344511	['the+shawshank+redemption+1994', 'the+matrix+1999', 'the+godfather+1972', 'raiders+of+the+lost+ark+1981', 'inglourious+basterds+2009', 'fight+club+1999', 'amlie+2001', 'a+raisin+in+the+sun+1961', 'the+lord+of+the+rings+the+return+of+the+king+2003', 'a+clockwork+orange+1971', 'the+first+movie+2009', 'the+letter+1940', 'the+strange+world+of+planet+x+1958', 'the+usual+suspects+1995', 'rashomon+1950', 'trainspotting+1996', 'a+close+shave+1995', 'the+big+lift+1950', 'unforgiven+1992', 'schindlers+list+1993']
333030	['the+shawshank+redemption+1994', 'the+matrix+1999', 'inglourious+basterds+2009', 'howls+moving+castle+2004', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'stories+of+lost+souls+2004', 'premium+rush+2012', 'the+saint+1997', 'fight+club+1999', 'a+face+in+the+crowd+1957', 'the+little+mermaid+1989', 'the+immigrant+1917', 'city+of+god+2002', 'schindlers+list+1993', 'winnebago+man+2009', 'sunset+boulevard+1950', 'pulp+fiction+1994', 'ratatouille+2007', 'the+fighter+2010', 'a+close+shave+1995']
447807	['the+shawshank+redemption+1994', 'the+matrix+1999', 'fight+club+1999', 'amlie+2001', 'shadow+of+a+doubt+1943', 'the+princess+bride+1987', 'blade+runner+1982', 'm+1931', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'katze+im+sack+2005', 'the+good+lie+2014', 'happiness+1998', 'beauty+and+the+beast+1991', 'aliens+1986', 'the+wrong+trousers+1993', 'foreign+correspondent+1940', 'hoop+dreams+1994', 'schindlers+list+1993', 'the+usual+suspects+1995', 'pans+labyrinth+2006']
157220	['the+shawshank+redemption+1994', 'the+usual+suspects+1995', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'the+lord+of+the+rings+the+return+of+the+king+2003', 'fight+club+1999', 'the+graduate+1967', 'walle+2008', 'top+hat+1935', 'm+1931', 'don+jon+2013', 'schindlers+list+1993', 'blade+runner+1982', 'the+matrix+1999', 'blackboard+jungle+1955', 'the+princess+bride+1987', 'the+north+avenue+irregulars+1979', 'bolt+2008', 'tangled+2010', 'le+trou+1960', 'inglourious+basterds+2009']
407778	['the+shawshank+redemption+1994', 'the+matrix+1999', 'fight+club+1999', 'those+magnificent+men+in+their+flying+machines+or+how+i+flew+from+london+to+paris+in+25+hours+11+minutes+1965', 'star+wars+1977', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'm+1931', 'dragon+ball+z+broly+-+second+coming+1994', 'amlie+2001', 'a+boy+named+charlie+brown+1969', 'run+lola+run+1998', 'inception+2010', 'the+usual+suspects+1995', 'romeo++juliet+2013', 'elary+2003', 'ratatouille+2007', 'raise+the+red+lantern+1991', 'the+silence+of+the+lambs+1991', 'rashomon+1950', 'the+princess+bride+1987']
369896	['the+shawshank+redemption+1994', 'fight+club+1999', 'the+godfather+1972', 'the+matrix+1999', 'good+will+hunting+1997', 'laventure+cest+laventure+1972', '12+angry+men+1957', 'the+princess+bride+1987', 'aliens+1986', 'the+lives+of+others+2006', 'amlie+2001', 'blade+runner+1982', 'star+wars+1977', 'life+is+beautiful+1997', 'nausica+of+the+valley+of+the+wind+1984', 'm+1931', 'ferris+buellers+day+off+1986', 'bellissima+1951', 'the+great+escape+1963', 'inglourious+basterds+2009']
67516	['the+shawshank+redemption+1994', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'the+princess+bride+1987', 'the+lord+of+the+rings+the+two+towers+2002', 'perfect+blue+1997', 'the+matrix+1999', 'pans+labyrinth+2006', 'american+beauty+1999', 'm+1931', 'l.a.+confidential+1997', 'the+lord+of+the+rings+the+return+of+the+king+2003', 'amlie+2001', 'happy+people+a+year+in+the+taiga+2010', 'gone+2012', 'i+heart+huckabees+2004', 'the+good_+the+bad+and+the+ugly+1966', 'madison+avenue+1962', 'one+man+band+2005', 'inglourious+basterds+2009', 'star+wars+1977']
137194	['the+shawshank+redemption+1994', 'the+usual+suspects+1995', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'the+godfather+1972', '12+angry+men+1957', 'blade+runner+1982', 'fight+club+1999', 'm+1931', 'seven+samurai+1954', 'before+sunrise+1995', 'inglourious+basterds+2009', 'kandukondain+kandukondain+2000', 'schindlers+list+1993', 'samurai+ii+duel+at+ichijoji+temple+1955', 'sunset+boulevard+1950', 'the+good+lie+2014', 'the+lives+of+others+2006', 'ponyo+2008', 'i+origins+2014', 'hoop+dreams+1994']
431332	['the+shawshank+redemption+1994', 'the+matrix+1999', 'the+usual+suspects+1995', 'amlie+2001', 'the+princess+bride+1987', 'the+lives+of+others+2006', 'the+empire+strikes+back+1980', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'aparajito+1956', 'dona+flor+and+her+two+husbands+1976', 'american+beauty+1999', 'samurai+ii+duel+at+ichijoji+temple+1955', 'forrest+gump+1994', 'inglourious+basterds+2009', 'raiders+of+the+lost+ark+1981', 'the+godfather+1972', 'the+grey+zone+2001', 'city+of+god+2002', 'blade+runner+1982', 'twelve+monkeys+1995']
572543	['the+matrix+1999', 'the+shawshank+redemption+1994', 'pans+labyrinth+2006', 'seven+samurai+1954', 'amlie+2001', 'the+lord+of+the+rings+the+return+of+the+king+2003', 'blade+runner+1982', 'raiders+of+the+lost+ark+1981', 'fight+club+1999', 'the+godfather+part+ii+1974', 'rear+window+1954', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'the+godfather+1972', 'the+saint+1997', 'sunset+boulevard+1950', 'the+great+escape+1963', 'raise+the+red+lantern+1991', 'a+close+shave+1995', 'life+is+beautiful+1997', 'spartan+2004']
592699	['the+shawshank+redemption+1994', 'amlie+2001', 'the+usual+suspects+1995', '12+angry+men+1957', 'fight+club+1999', 'blade+runner+1982', 'the+godfather+1972', 'seven+samurai+1954', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'the+matrix+1999', 'pans+labyrinth+2006', 'casablanca+1942', 'incendies+2010', 'the+lord+of+the+rings+the+return+of+the+king+2003', 'the+terminator+1984', 'a+close+shave+1995', 'sal_+or+the+120+days+of+sodom+1975', 'the+empire+strikes+back+1980', 'the+frisco+kid+1979', 'wisconsin+death+trip+1999']
103362	['the+usual+suspects+1995', 'the+shawshank+redemption+1994', 'the+matrix+1999', 'the+strange+world+of+planet+x+1958', 'amlie+2001', 'frontrunners+2008', 'blackrock+1997', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'the+mask+you+live+in+2015', 'schindlers+list+1993', 'forrest+gump+1994', 'star+wars+1977', 'blackboard+jungle+1955', 'the+pit_+the+pendulum+and+hope+1984', 'samurai+ii+duel+at+ichijoji+temple+1955', 'the+godfather+part+ii+1974', 'lust+for+life+1956', 'princess+mononoke+1997', 'city+of+god+2002', 'good+will+hunting+1997']
460412	['the+shawshank+redemption+1994', 'amlie+2001', 'the+matrix+1999', 'blade+runner+1982', 'the+usual+suspects+1995', 'life+is+beautiful+1997', 'the+graduate+1967', 'sunset+boulevard+1950', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'scarface+1983', 'a+clockwork+orange+1971', 'the+woman+in+the+window+1944', 'the+life+of+jesus+1997', 'raise+the+red+lantern+1991', 'the+lord+of+the+rings+the+two+towers+2002', 'the+saint+1997', 'fight+club+1999', 'portrait+of+jennie+1948', 'vernon_+florida+1981', 'the+immigrant+1917']
