user_id	recommended_movies
367707	['fight+club+1999', 'inglourious+basterds+2009', 'the+shawshank+redemption+1994', 'the+matrix+1999', 'amlie+2001', 'sunset+boulevard+1950', 'schindlers+list+1993', 'the+usual+suspects+1995', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'raiders+of+the+lost+ark+1981', 'seven+samurai+1954', 'castle+in+the+sky+1986', 'a+clockwork+orange+1971', 'vernon_+florida+1981', 'life+is+beautiful+1997', 'waltz+with+bashir+2008', 'you+can+count+on+me+2000', 'cinema+paradiso+1988', 'a+few+good+men+1992', 'off+the+charts+the+song-poem+story+2003']
257364	['the+shawshank+redemption+1994', 'inglourious+basterds+2009', 'the+matrix+1999', 'life+is+beautiful+1997', 'fight+club+1999', 'raiders+of+the+lost+ark+1981', 'sunset+boulevard+1950', 'blade+runner+1982', 'american+beauty+1999', 'the+usual+suspects+1995', 'amlie+2001', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'the+staircase+2004', 'a+clockwork+orange+1971', 'the+muppet+movie+1979', 'aparajito+1956', 'raise+the+red+lantern+1991', 'harry+potter+and+the+chamber+of+secrets+2002', 'forrest+gump+1994', 'the+good_+the+bad+and+the+ugly+1966']
450419	['the+shawshank+redemption+1994', 'the+matrix+1999', 'fight+club+1999', 'seven+samurai+1954', 'raiders+of+the+lost+ark+1981', 'the+lives+of+others+2006', 'the+usual+suspects+1995', 'the+godfather+1972', '12+angry+men+1957', 'sunset+boulevard+1950', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'life+is+beautiful+1997', 'running+on+empty+1988', 'the+little+mermaid+1989', 'blade+runner+1982', 'american+beauty+1999', 'amlie+2001', 'the+kingdom+1994', 'wisconsin+death+trip+1999', 'raise+the+red+lantern+1991']
505700	['the+shawshank+redemption+1994', 'fight+club+1999', 'the+usual+suspects+1995', 'the+tale+of+the+princess+kaguya+2013', 'the+muppet+movie+1979', 'the+lives+of+others+2006', 'seven+samurai+1954', 'the+matrix+1999', 'the+godfather+1972', 'hoop+dreams+1994', 'chappie+2015', 'stories+of+lost+souls+2004', 'the+godfather+part+ii+1974', 'blade+runner+1982', 'le+trou+1960', 'm+1931', 'once+were+warriors+1994', 'a+close+shave+1995', 'up+2009', 'raiders+of+the+lost+ark+1981']
20964	['the+shawshank+redemption+1994', 'fight+club+1999', 'the+matrix+1999', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'blade+runner+1982', 'a+close+shave+1995', 'pulp+fiction+1994', 'seven+samurai+1954', 'rashomon+1950', 'the+maltese+falcon+1931', 'life+is+beautiful+1997', 'taxi+driver+1976', 'savior+1998', 'sunset+boulevard+1950', 'raiders+of+the+lost+ark+1981', 'aparajito+1956', '12+angry+men+1957', 'the+hours+2002', 'the+lord+of+the+rings+the+two+towers+2002', 'the+lord+of+the+rings+the+return+of+the+king+2003']
541059	['the+shawshank+redemption+1994', 'blade+runner+1982', 'amlie+2001', 'its+a+wonderful+life+1946', 'inglourious+basterds+2009', 'seven+samurai+1954', 'the+matrix+1999', 'fight+club+1999', 'm+1931', 'a+clockwork+orange+1971', 'the+lord+of+the+rings+the+return+of+the+king+2003', 'the+scar+2013', 'the+turning+1992', 'life+is+beautiful+1997', 'the+usual+suspects+1995', 'the+scarlet+pimpernel+1934', 'playtime+1967', 'goodfellas+1990', 'the+great+escape+1963', 'love+me+if+you+dare+2003']
21271	['the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'the+shawshank+redemption+1994', 'seven+samurai+1954', 'fight+club+1999', 'the+usual+suspects+1995', 'happy+people+a+year+in+the+taiga+2010', 'the+lives+of+others+2006', 'delicatessen+1991', 'schindlers+list+1993', 'life+is+beautiful+1997', 'the+godfather+1972', 'raiders+of+the+lost+ark+1981', 'cinderella+man+2005', 'an+autumn+afternoon+1962', 'the+devil+wears+prada+2006', 'wuthering+heights+1939', 'the+letter+1940', 'made+in+dagenham+2010', 'inception+2010', 'rear+window+1954']
84281	['the+shawshank+redemption+1994', 'a+close+shave+1995', 'the+godfather+1972', 'the+lord+of+the+rings+the+return+of+the+king+2003', 'aparajito+1956', 'fight+club+1999', 'm+1931', 'the+princess+bride+1987', 'its+a+wonderful+life+1946', 'the+usual+suspects+1995', 'the+lives+of+others+2006', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'stories+of+lost+souls+2004', 'rashomon+1950', 'blade+runner+1982', 'dial+m+for+murder+1954', 'l.a.+confidential+1997', 'the+silence+of+the+lambs+1991', 'amlie+2001', 'straight+shooting+1917']
589664	['the+shawshank+redemption+1994', 'fight+club+1999', 'bright+star+2009', 'the+lord+of+the+rings+the+return+of+the+king+2003', 'that+forsyte+woman+1949', 'blade+runner+1982', 'sal_+or+the+120+days+of+sodom+1975', 'the+great+escape+1963', 'the+matrix+1999', 'before+sunrise+1995', 'raiders+of+the+lost+ark+1981', '12+angry+men+1957', 'vernon_+florida+1981', 'running+on+empty+1988', 'aliens+1986', 'viridiana+1961', 'the+bourne+identity+2002', 'american+beauty+1999', 'the+reivers+1969', 'memories+1995']
181960	['the+shawshank+redemption+1994', 'fight+club+1999', 'the+matrix+1999', 'the+usual+suspects+1995', 'inglourious+basterds+2009', 'the+graduate+1967', 'life+is+beautiful+1997', 'blade+runner+1982', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', '3-iron+2004', 'the+lord+of+the+rings+the+two+towers+2002', 'meet+me+at+the+fair+1953', 'bellissima+1951', 'star+wars+1977', 'vernon_+florida+1981', 'the+staircase+2004', 'made+in+dagenham+2010', 'the+godfather+part+ii+1974', 'sal_+or+the+120+days+of+sodom+1975', 'raiders+of+the+lost+ark+1981']
19483	['the+shawshank+redemption+1994', 'the+usual+suspects+1995', 'fight+club+1999', 'seven+samurai+1954', 'the+matrix+1999', 'a+clockwork+orange+1971', 'sunset+boulevard+1950', 'raiders+of+the+lost+ark+1981', 'amlie+2001', 'castle+in+the+sky+1986', 'the+princess+bride+1987', 'star+wars+1977', 'forrest+gump+1994', 'donnie+darko+2001', 'meet+me+at+the+fair+1953', 'princess+mononoke+1997', 'm+1931', 'enemy+of+the+state+1998', 'elary+2003', 'i_+robot+2004']
211405	['the+matrix+1999', 'fight+club+1999', 'amlie+2001', 'the+shawshank+redemption+1994', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'seven+samurai+1954', 'lust+for+life+1956', 'life+is+beautiful+1997', 'vernon_+florida+1981', 'inglourious+basterds+2009', 'sunset+boulevard+1950', 'schindlers+list+1993', 'm+1931', 'blade+runner+1982', 'a+clockwork+orange+1971', 'the+lookout+2007', 'a+close+shave+1995', 'cinema+paradiso+1988', 'nightcrawler+2014', 'spellbound+1945']
330692	['amlie+2001', 'fight+club+1999', 'the+shawshank+redemption+1994', 'the+usual+suspects+1995', 'seven+samurai+1954', 'the+matrix+1999', 'a+clockwork+orange+1971', 'inglourious+basterds+2009', 'callan+1974', 'life+is+beautiful+1997', 'dial+m+for+murder+1954', 'goodfellas+1990', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'raiders+of+the+lost+ark+1981', 'doomsday+prophecy+2011', 'the+sting+1973', 'syriana+2005', 'good+bye_+lenin+2003', 'paisan+1946', 'immensee+1943']
314281	['the+shawshank+redemption+1994', 'fight+club+1999', 'the+matrix+1999', 'the+lord+of+the+rings+the+two+towers+2002', 'blade+runner+1982', 'what+women+want+2000', 'inglourious+basterds+2009', 'star+wars+1977', 'the+silence+of+the+lambs+1991', 'le+trou+1960', 'pans+labyrinth+2006', 'a+face+in+the+crowd+1957', 'dial+m+for+murder+1954', 'harry+potter+and+the+chamber+of+secrets+2002', 'spellbound+1945', 'the+godfather+1972', 'the+kingdom+1994', 'head+office+1985', 'mother+lode+1982', 'the+usual+suspects+1995']
89279	['the+shawshank+redemption+1994', 'infernal+affairs+2002', 'one+flew+over+the+cuckoos+nest+1975', 'the+letter+1940', 'tsotsi+2005', 'the+matrix+1999', 'sholay+1975', 'luna+de+avellaneda+2004', 'django+unchained+2012', 'fight+club+1999', 'incendies+2010', 'rashomon+1950', 'the+life+of+jesus+1997', 'the+lord+of+the+rings+the+return+of+the+king+2003', 'the+tale+of+the+princess+kaguya+2013', 'the+godfather+1972', 'running+on+empty+1988', 'the+kingdom+1994', 'garm+hava+1973', 'don+jon+2013']
300102	['the+shawshank+redemption+1994', 'the+matrix+1999', 'fight+club+1999', 'taxi+driver+1976', 'rear+window+1954', 'aparajito+1956', 'the+usual+suspects+1995', 'a+close+shave+1995', 'pulp+fiction+1994', 'in+the+name+of+the+father+1993', 'one+man+band+2005', 'my+big+fat+greek+wedding+2002', 'donnie+darko+2001', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'inglourious+basterds+2009', 'sunset+boulevard+1950', 'raiders+of+the+lost+ark+1981', 'amlie+2001', 'schindlers+list+1993', 'rashomon+1950']
69351	['the+shawshank+redemption+1994', 'fight+club+1999', 'inglourious+basterds+2009', 'the+matrix+1999', 'schindlers+list+1993', 'the+godfather+1972', 'a+clockwork+orange+1971', 'seven+samurai+1954', 'star+wars+1977', 'donnie+darko+2001', 'blue+is+the+warmest+color+2013', 'raiders+of+the+lost+ark+1981', 'happy+people+a+year+in+the+taiga+2010', 'the+cameramans+revenge+1912', 'immensee+1943', 'amlie+2001', 'blade+runner+1982', 'shooting+dogs+2006', 'enemy+of+the+state+1998', 'in+football+we+trust+2015']
107014	['the+matrix+1999', 'the+shawshank+redemption+1994', 'fight+club+1999', 'schindlers+list+1993', 'danton+1983', 'inglourious+basterds+2009', 'the+lord+of+the+rings+the+two+towers+2002', 'spartan+2004', 'beauty+and+the+beast+1991', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'life+is+beautiful+1997', 'amlie+2001', 'don+jon+2013', 'the+princess+bride+1987', 'flamingo+road+1949', 'until+the+end+of+the+world+1991', 'raiders+of+the+lost+ark+1981', 'raise+the+red+lantern+1991', 'pulp+fiction+1994', 'the+muppet+movie+1979']
186911	['the+shawshank+redemption+1994', 'the+matrix+1999', 'amlie+2001', 'sunset+boulevard+1950', 'pulp+fiction+1994', 'm+1931', 'fight+club+1999', 'beauty+and+the+beast+1991', 'blade+runner+1982', 'the+princess+bride+1987', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'the+maltese+falcon+1931', 'aparajito+1956', 'seven+samurai+1954', 'twelve+monkeys+1995', 'hairspray+2007', 'incendies+2010', 'a+close+shave+1995', 'raiders+of+the+lost+ark+1981', 'the+avengers+2012']
335522	['the+shawshank+redemption+1994', 'fight+club+1999', 'the+matrix+1999', 'dr.+strangelove+or+how+i+learned+to+stop+worrying+and+love+the+bomb+1964', 'star+wars+1977', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'incendies+2010', 'm+1931', 'luna+de+avellaneda+2004', 'the+usual+suspects+1995', 'raiders+of+the+lost+ark+1981', 'aparajito+1956', 'run+lola+run+1998', 'the+graduate+1967', 'the+tale+of+the+princess+kaguya+2013', 'american+beauty+1999', 'the+conversation+1974', 'the+muppet+movie+1979', 'cinderella+man+2005', 'elary+2003']
322473	['fight+club+1999', 'the+matrix+1999', 'life+is+beautiful+1997', 'the+godfather+1972', 'beauty+and+the+beast+1991', 'a+clockwork+orange+1971', 'the+shawshank+redemption+1994', 'schindlers+list+1993', 'american+beauty+1999', 'blade+runner+1982', 'scarface+1983', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'seven+samurai+1954', 'le+trou+1960', 'raiders+of+the+lost+ark+1981', 'dial+m+for+murder+1954', 'danton+1983', 'midaq+alley+1995', 'amlie+2001', 'chappie+2015']
103775	['the+matrix+1999', 'fight+club+1999', 'the+shawshank+redemption+1994', 'schindlers+list+1993', 'the+godfather+1972', 'the+lord+of+the+rings+the+two+towers+2002', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'what+women+want+2000', 'a+close+shave+1995', 'the+lives+of+others+2006', 'pulp+fiction+1994', 'robot+carnival+1987', 'a+clockwork+orange+1971', 'reservoir+dogs+1992', 'seven+samurai+1954', 'm+1931', 'jayne+mansfields+car+2012', 'twelve+monkeys+1995', 'portrait+of+jennie+1948', 'mother+1992']
14325	['the+shawshank+redemption+1994', 'the+lord+of+the+rings+the+two+towers+2002', 'fight+club+1999', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'the+tale+of+the+princess+kaguya+2013', 'seven+samurai+1954', 'a+clockwork+orange+1971', 'raiders+of+the+lost+ark+1981', 'nausica+of+the+valley+of+the+wind+1984', 'inglourious+basterds+2009', 'm+1931', 'the+reivers+1969', 'persepolis+2007', 'star+wars+1977', 'blade+runner+1982', 'the+godfather+1972', 'young+guns+1988', 'i_+robot+2004', 'the+kingdom+1994', 'up+2009']
52923	['the+shawshank+redemption+1994', 'seven+samurai+1954', 'fight+club+1999', 'life+is+beautiful+1997', 'the+lord+of+the+rings+the+return+of+the+king+2003', 'raiders+of+the+lost+ark+1981', 'the+matrix+1999', 'the+civil+war+1990', 'inglourious+basterds+2009', 'the+tale+of+the+princess+kaguya+2013', 'the+lives+of+others+2006', 'memories+1995', 'star+wars+1977', 'cinderella+man+2005', 'the+bourne+identity+2002', 'the+perils+of+pauline+1914', 'sunset+boulevard+1950', 'blade+runner+1982', 'north+by+northwest+1959', 'the+usual+suspects+1995']
447761	['blade+runner+1982', 'fight+club+1999', 'the+shawshank+redemption+1994', 'the+matrix+1999', 'inglourious+basterds+2009', 'life+is+beautiful+1997', 'the+godfather+1972', 'the+lord+of+the+rings+the+two+towers+2002', 'the+silence+of+the+lambs+1991', 'raiders+of+the+lost+ark+1981', 'american+beauty+1999', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'playtime+1967', 'the+graduate+1967', 'a+christmas+story+1983', 'sunset+boulevard+1950', 'the+400+blows+1959', 'the+lives+of+others+2006', 'bad+lieutenant+1992', 'schindlers+list+1993']
309309	['the+shawshank+redemption+1994', 'the+matrix+1999', 'fight+club+1999', 'a+clockwork+orange+1971', 'blade+runner+1982', 'raiders+of+the+lost+ark+1981', 'schindlers+list+1993', 'life+is+beautiful+1997', 'the+lives+of+others+2006', 'seven+samurai+1954', 'the+lord+of+the+rings+the+two+towers+2002', 'inglourious+basterds+2009', 'zatichi+the+fugitive+1963', 'the+godfather+1972', 'crouching+tiger_+hidden+dragon+2000', 'the+usual+suspects+1995', 'head+office+1985', 'il+grido+1957', 'wisconsin+death+trip+1999', 'american+beauty+1999']
568513	['the+shawshank+redemption+1994', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'the+matrix+1999', 'fight+club+1999', 'the+usual+suspects+1995', 'm+1931', 'the+lord+of+the+rings+the+return+of+the+king+2003', 'stories+of+lost+souls+2004', 'aparajito+1956', 'a+man+escaped+1956', 'inglourious+basterds+2009', 'a+close+shave+1995', 'goodfellas+1990', 'a+clockwork+orange+1971', 'perfect+blue+1997', 'life+is+beautiful+1997', 'seven+samurai+1954', 'raiders+of+the+lost+ark+1981', 'the+mask+you+live+in+2015', 'the+milky+way+1969']
474039	['the+shawshank+redemption+1994', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'a+close+shave+1995', 'amlie+2001', 'a+face+in+the+crowd+1957', 'enemy+of+the+state+1998', 'seven+samurai+1954', 'the+lord+of+the+rings+the+return+of+the+king+2003', 'one+man+band+2005', 'the+empire+strikes+back+1980', 'the+matrix+1999', 'sketches+of+frank+gehry+2006', 'raise+the+red+lantern+1991', 'aparajito+1956', 'raiders+of+the+lost+ark+1981', 'happy+people+a+year+in+the+taiga+2010', 'm+1931', 'gladiator+2000', 'inglourious+basterds+2009', 'the+godfather+1972']
339651	['the+shawshank+redemption+1994', 'fight+club+1999', 'the+usual+suspects+1995', 'seven+samurai+1954', 'blade+runner+1982', 'running+on+empty+1988', 'katze+im+sack+2005', 'bright+star+2009', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'm+1931', 'the+lives+of+others+2006', 'the+matrix+1999', 'the+lord+of+the+rings+the+two+towers+2002', 'a+close+shave+1995', 'raise+the+red+lantern+1991', 'powder+1995', 'amlie+2001', 'the+princess+bride+1987', 'one+man+band+2005', 'raiders+of+the+lost+ark+1981']
284317	['the+shawshank+redemption+1994', 'the+matrix+1999', 'the+usual+suspects+1995', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'aparajito+1956', 'm+1931', 'the+scarlet+pimpernel+1934', 'raiders+of+the+lost+ark+1981', 'the+lord+of+the+rings+the+two+towers+2002', 'amlie+2001', 'a+close+shave+1995', 'fight+club+1999', 'memories+1995', 'the+graduate+1967', 'incendies+2010', 'the+princess+bride+1987', 'the+happiness+of+the+katakuris+2001', 'the+godfather+1972', 'bellissima+1951', 'in+the+name+of+the+father+1993']
160200	['fight+club+1999', 'm+1931', 'raiders+of+the+lost+ark+1981', 'the+matrix+1999', 'blade+runner+1982', 'the+shawshank+redemption+1994', 'the+lives+of+others+2006', 'a+perfect+candidate+1996', 'the+great+escape+1963', 'star+wars+1977', 'the+imitation+game+2014', 'harry+potter+and+the+philosophers+stone+2001', 'the+lord+of+the+rings+the+two+towers+2002', 'the+sunset+limited+2011', 'being+john+malkovich+1999', 'schindlers+list+1993', 'the+lord+of+the+rings+the+return+of+the+king+2003', 'flight+of+the+conchords+a+texan+odyssey+2006', 'when+pigs+have+wings+2011', 'elary+2003']
439190	['the+shawshank+redemption+1994', 'fight+club+1999', 'the+matrix+1999', 'schindlers+list+1993', 'blade+runner+1982', 'the+lord+of+the+rings+the+two+towers+2002', 'inglourious+basterds+2009', 'a+close+shave+1995', 'agent+red+2000', 'a+tale+of+two+sisters+2003', 'amlie+2001', 'the+wizard+of+oz+1939', 'the+godfather+1972', 'the+graduate+1967', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'm+1931', 'oliver+twist+1948', 'life+is+beautiful+1997', 'seven+samurai+1954', 'the+scarlet+pimpernel+1934']
582185	['the+shawshank+redemption+1994', 'the+matrix+1999', 'fight+club+1999', 'the+usual+suspects+1995', 'inglourious+basterds+2009', 'raiders+of+the+lost+ark+1981', 'a+clockwork+orange+1971', 'seven+samurai+1954', 'amlie+2001', 'the+world+of+apu+1959', 'good+bye_+lenin+2003', 'the+black+cauldron+1985', 'a+boy+named+charlie+brown+1969', 'elary+2003', 'portrait+of+jennie+1948', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'blade+runner+1982', 'perfect+blue+1997', 'sunset+boulevard+1950', 'peter+pan+1953']
521093	['the+shawshank+redemption+1994', 'star+wars+1977', 'pans+labyrinth+2006', 'the+matrix+1999', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'the+princess+bride+1987', 'raiders+of+the+lost+ark+1981', 'the+kingdom+1994', 'the+graduate+1967', 'fight+club+1999', 'seven+samurai+1954', 'life+is+beautiful+1997', 'the+avengers+2012', 'amlie+2001', 'm+1931', 'off+the+charts+the+song-poem+story+2003', 'aparajito+1956', 'schindlers+list+1993', 'how+to+train+your+dragon+2010', 'wisconsin+death+trip+1999']
393797	['the+shawshank+redemption+1994', 'a+clockwork+orange+1971', 'fight+club+1999', 'raiders+of+the+lost+ark+1981', 'the+lord+of+the+rings+the+two+towers+2002', 'bellissima+1951', 'il+grido+1957', 'city+of+god+2002', 'american+beauty+1999', 'inglourious+basterds+2009', 'those+magnificent+men+in+their+flying+machines+or+how+i+flew+from+london+to+paris+in+25+hours+11+minutes+1965', 'donnie+darko+2001', 'blade+runner+1982', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'the+silence+of+the+lambs+1991', 'sal_+or+the+120+days+of+sodom+1975', 'when+pigs+have+wings+2011', 'bright+star+2009', 'the+godfather+1972', 'a+close+shave+1995']
351223	['the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'the+shawshank+redemption+1994', 'fight+club+1999', 'the+matrix+1999', 'the+godfather+1972', 'raiders+of+the+lost+ark+1981', 'the+usual+suspects+1995', 'black+cat_+white+cat+1998', 'blade+runner+1982', 'seven+samurai+1954', 'the+lord+of+the+rings+the+two+towers+2002', 'the+bourne+identity+2002', 'the+first+movie+2009', 'the+good_+the+bad+and+the+ugly+1966', 'the+lord+of+the+rings+the+return+of+the+king+2003', 'bright+star+2009', 'lust+for+life+1956', 'the+best+years+of+our+lives+1946', 'the+north+avenue+irregulars+1979', 'romper+stomper+1992']
412546	['the+shawshank+redemption+1994', 'fight+club+1999', 'american+beauty+1999', 'the+matrix+1999', 'the+usual+suspects+1995', 'the+kingdom+1994', 'running+on+empty+1988', 'life+is+beautiful+1997', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'memories+1995', '12+angry+men+1957', 'brother+2+2000', 'inglourious+basterds+2009', 'the+imitation+game+2014', 'sal_+or+the+120+days+of+sodom+1975', 'rear+window+1954', 'danton+1983', 'seven+samurai+1954', 'elary+2003', 'monsters_+inc.+2001']
465241	['the+shawshank+redemption+1994', 'the+godfather+1972', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'the+usual+suspects+1995', 'raiders+of+the+lost+ark+1981', 'seven+samurai+1954', 'the+matrix+1999', 'the+dark+knight+2008', 'inglourious+basterds+2009', 'fight+club+1999', 'trapped+ashes+2006', 'shadow+of+a+doubt+1943', 'a+close+shave+1995', 'happy+people+a+year+in+the+taiga+2010', 'forrest+gump+1994', 'schindlers+list+1993', 'the+lives+of+others+2006', 'amlie+2001', 'the+lord+of+the+rings+the+return+of+the+king+2003', 'the+princess+bride+1987']
501903	['fight+club+1999', 'the+shawshank+redemption+1994', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'seven+samurai+1954', 'american+beauty+1999', 'the+letter+1940', 'pinocchio+1940', 'the+usual+suspects+1995', 'the+lord+of+the+rings+the+return+of+the+king+2003', 'raiders+of+the+lost+ark+1981', '3-iron+2004', 'happy+people+a+year+in+the+taiga+2010', 'those+magnificent+men+in+their+flying+machines+or+how+i+flew+from+london+to+paris+in+25+hours+11+minutes+1965', 'i_+robot+2004', 'a+clockwork+orange+1971', 'dr.+strangelove+or+how+i+learned+to+stop+worrying+and+love+the+bomb+1964', 'the+lord+of+the+rings+the+two+towers+2002', 'life+is+beautiful+1997', 'magic+christmas+tree+1964', 'the+godfather+1972']
313842	['the+shawshank+redemption+1994', 'the+godfather+1972', 'the+usual+suspects+1995', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'mr.+troop+mom+2009', 'raise+the+red+lantern+1991', 'amlie+2001', 'the+terminator+1984', 'the+matrix+1999', 'the+princess+bride+1987', 'enemy+of+the+state+1998', 'fight+club+1999', 'adult+camp+2015', 'damage+1992', 'memories+1995', 'tsotsi+2005', 'hoop+dreams+1994', 'donnie+darko+2001', 'the+staircase+2004', 'mickey_+donald_+goofy+the+three+musketeers+2004']
63621	['the+shawshank+redemption+1994', 'raiders+of+the+lost+ark+1981', 'the+matrix+1999', 'the+usual+suspects+1995', 'blade+runner+1982', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'a+close+shave+1995', 'm+1931', 'fight+club+1999', 'the+godfather+1972', 'sunset+boulevard+1950', 'i_+robot+2004', 'inglourious+basterds+2009', 'amlie+2001', 'the+maltese+falcon+1931', 'schindlers+list+1993', 'happy+people+a+year+in+the+taiga+2010', 'raise+the+red+lantern+1991', 'rear+window+1954', 'the+princess+bride+1987']
454200	['the+shawshank+redemption+1994', 'the+matrix+1999', 'fight+club+1999', 'amlie+2001', 'seven+samurai+1954', 'peter+pan+1953', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'inglourious+basterds+2009', 'life+is+beautiful+1997', 'raiders+of+the+lost+ark+1981', 'the+world+of+apu+1959', 'the+great+escape+1963', 'the+princess+bride+1987', 'the+godfather+1972', 'forrest+gump+1994', 'i_+robot+2004', 'hairspray+2007', 'irreversible+2002', 'sunset+boulevard+1950', 'pulp+fiction+1994']
180830	['the+shawshank+redemption+1994', 'raiders+of+the+lost+ark+1981', 'the+matrix+1999', 'nausica+of+the+valley+of+the+wind+1984', 'the+godfather+1972', 'amlie+2001', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'inglourious+basterds+2009', 'blade+runner+1982', 'sunset+boulevard+1950', 'fight+club+1999', 'the+usual+suspects+1995', 'pulp+fiction+1994', 'the+lord+of+the+rings+the+return+of+the+king+2003', 'raise+the+red+lantern+1991', 'the+princess+bride+1987', 'the+city+below+2010', 'casablanca+1942', 'forrest+gump+1994', 'north+by+northwest+1959']
165159	['fight+club+1999', 'the+shawshank+redemption+1994', 'the+lord+of+the+rings+the+return+of+the+king+2003', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'blade+runner+1982', 'vernon_+florida+1981', 'the+reivers+1969', 'happy+people+a+year+in+the+taiga+2010', 'the+scar+2013', 'seven+samurai+1954', 'schindlers+list+1993', 'inglourious+basterds+2009', 'the+matrix+1999', 'the+godfather+1972', 'bright+star+2009', 'lust+for+life+1956', 'children+on+their+birthdays+2002', 'part+of+the+weekend+never+dies+2008', 'dr.+strangelove+or+how+i+learned+to+stop+worrying+and+love+the+bomb+1964', 'love+me+if+you+dare+2003']
447969	['the+shawshank+redemption+1994', 'the+usual+suspects+1995', 'a+clockwork+orange+1971', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'the+matrix+1999', 'a+close+shave+1995', 'amlie+2001', 'the+lives+of+others+2006', 'beauty+and+the+beast+1991', 'dragonheart+a+new+beginning+2000', 'infernal+affairs+2002', 'blade+runner+1982', 'sunset+boulevard+1950', 'seven+samurai+1954', '12+angry+men+1957', 'the+maltese+falcon+1931', 'indiana+jones+and+the+last+crusade+1989', 'the+little+mermaid+1989', 'memories+1995', 'napoleon+dynamite+2004']
41031	['the+shawshank+redemption+1994', 'the+matrix+1999', 'seven+samurai+1954', 'fight+club+1999', 'the+lord+of+the+rings+the+return+of+the+king+2003', 'happy+people+a+year+in+the+taiga+2010', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'one+man+band+2005', 'the+maltese+falcon+1931', '12+angry+men+1957', 'm+1931', 'the+world+of+apu+1959', 'the+princess+bride+1987', 'mickey_+donald_+goofy+the+three+musketeers+2004', 'portrait+of+jennie+1948', 'infernal+affairs+2002', 'the+life+of+jesus+1997', 'a+close+shave+1995', 'amlie+2001', 'winnie+the+pooh+and+the+honey+tree+1966']
398262	['fight+club+1999', 'the+great+escape+1963', 'the+matrix+1999', 'the+shawshank+redemption+1994', 'the+usual+suspects+1995', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'seven+samurai+1954', 'life+is+beautiful+1997', 'princess+mononoke+1997', 'raiders+of+the+lost+ark+1981', 'inglourious+basterds+2009', 'blade+runner+1982', 'the+cookout+2004', 'american+beauty+1999', 'walle+2008', 'flamingo+road+1949', 'the+enforcer+1951', 'the+lord+of+the+rings+the+return+of+the+king+2003', 'beauty+and+the+beast+1991', 'the+godfather+part+ii+1974']
563710	['the+matrix+1999', 'the+shawshank+redemption+1994', 'amlie+2001', 'inglourious+basterds+2009', 'raise+the+red+lantern+1991', 'fight+club+1999', 'sunset+boulevard+1950', 'the+abyss+1989', 'its+kind+of+a+funny+story+2010', 'in+the+name+of+the+father+1993', 'premium+rush+2012', 'running+on+empty+1988', 'the+princess+bride+1987', 'seven+samurai+1954', 'the+wrong+trousers+1993', 'thor+the+dark+world+2013', 'run+lola+run+1998', 'm+1931', 'katze+im+sack+2005', 'life+is+beautiful+1997']
